order_id;profit;cargo;cargo_amount;vehicle_type;manhattan_dist;Year;Month;Day
1_732655_53;360;Grain;25;road vehicle;25;2005;12;10
0_732656_41;208;Livestock;16;road vehicle;25;2005;12;11
0_732657_72;695;Coal;25;road vehicle;39;2005;12;12
1_732661_24;360;Wood;22;road vehicle;27;2005;12;16
0_732661_36;3655;Goods;58;railway locomotive;85;2005;12;16
0_732664_59;695;Coal;25;road vehicle;39;2005;12;19
0_732677_10;450;Iron Ore;25;road vehicle;29;2006;1;1
1_732677_39;360;Grain;25;road vehicle;25;2006;1;1
0_732678_27;208;Livestock;16;road vehicle;25;2006;1;2
0_732682_0;360;Wood;22;road vehicle;27;2006;1;6
0_732687_55;359;Wood;22;road vehicle;27;2006;1;11
1_732689_72;1843;Iron Ore;60;railway locomotive;50;2006;1;13
0_732690_50;3626;Goods;58;railway locomotive;85;2006;1;14
0_732695_10;695;Coal;25;road vehicle;39;2006;1;19
0_732699_25;360;Grain;25;road vehicle;25;2006;1;23
1_732700_13;208;Livestock;16;road vehicle;25;2006;1;24
0_732701_54;695;Coal;25;road vehicle;39;2006;1;25
0_732706_4;450;Iron Ore;25;road vehicle;29;2006;1;30
0_732707_65;360;Wood;22;road vehicle;27;2006;1;31
0_732713_34;6996;Steel;60;electrified railway locomotive;171;2006;2;6
1_732715_58;359;Wood;22;road vehicle;27;2006;2;8
0_732716_42;3583;Goods;58;railway locomotive;85;2006;2;9
0_732720_2;4614;Steel;40;railway locomotive;171;2006;2;13
1_732721_11;360;Grain;25;road vehicle;25;2006;2;14
0_732721_73;208;Livestock;16;road vehicle;25;2006;2;14
1_732730_20;695;Coal;25;road vehicle;39;2006;2;23
0_732730_55;3645;Goods;58;railway locomotive;85;2006;2;23
0_732732_55;450;Iron Ore;25;road vehicle;29;2006;2;25
1_732733_56;360;Wood;22;road vehicle;27;2006;2;26
0_732736_66;695;Coal;25;road vehicle;39;2006;3;1
1_732741_20;208;Livestock;16;road vehicle;25;2006;3;6
0_732742_2;1829;Iron Ore;60;railway locomotive;50;2006;3;7
0_732743_41;359;Wood;22;road vehicle;27;2006;3;8
0_732745_9;360;Grain;25;road vehicle;25;2006;3;10
0_732750_53;3660;Goods;58;railway locomotive;85;2006;3;15
0_732759_32;450;Iron Ore;25;road vehicle;29;2006;3;24
1_732759_47;360;Wood;22;road vehicle;27;2006;3;24
0_732762_10;208;Livestock;16;road vehicle;25;2006;3;27
1_732763_45;6996;Steel;60;electrified railway locomotive;171;2006;3;28
0_732765_30;695;Coal;25;road vehicle;39;2006;3;30
0_732766_69;360;Grain;25;road vehicle;25;2006;3;31
0_732772_4;695;Coal;25;road vehicle;39;2006;4;6
0_732774_42;360;Wood;22;road vehicle;27;2006;4;8
0_732777_69;3628;Goods;58;railway locomotive;85;2006;4;11
0_732781_6;208;Livestock;16;road vehicle;25;2006;4;15
0_732784_19;3654;Goods;58;railway locomotive;85;2006;4;18
0_732786_9;450;Iron Ore;25;road vehicle;29;2006;4;20
0_732788_55;360;Grain;25;road vehicle;25;2006;4;22
0_732790_58;360;Wood;22;road vehicle;27;2006;4;24
1_732793_60;1828;Iron Ore;60;railway locomotive;50;2006;4;27
0_732800_2;208;Livestock;16;road vehicle;25;2006;5;4
1_732800_40;695;Coal;25;road vehicle;39;2006;5;4
0_732801_73;360;Wood;22;road vehicle;27;2006;5;5
0_732805_72;4524;Steel;40;railway locomotive;171;2006;5;9
0_732810_41;360;Grain;25;road vehicle;25;2006;5;14
1_732811_31;695;Coal;25;road vehicle;39;2006;5;15
0_732812_60;450;Iron Ore;25;road vehicle;29;2006;5;16
0_732816_27;3614;Goods;58;railway locomotive;85;2006;5;20
1_732816_49;360;Wood;22;road vehicle;27;2006;5;20
0_732818_72;208;Livestock;16;road vehicle;25;2006;5;22
0_732823_61;6994;Steel;60;electrified railway locomotive;171;2006;5;27
0_732827_42;3634;Goods;58;railway locomotive;85;2006;5;31
1_732827_64;360;Wood;22;road vehicle;27;2006;5;31
0_732832_27;360;Grain;25;road vehicle;25;2006;6;5
0_732835_50;695;Coal;25;road vehicle;39;2006;6;8
0_732837_68;208;Livestock;16;road vehicle;25;2006;6;10
0_732844_6;360;Wood;22;road vehicle;27;2006;6;17
0_732846_15;450;Iron Ore;25;road vehicle;29;2006;6;19
1_732848_40;1825;Iron Ore;60;railway locomotive;50;2006;6;21
0_732848_44;695;Coal;25;road vehicle;39;2006;6;21
0_732854_13;360;Grain;25;road vehicle;25;2006;6;27
1_732855_0;3616;Goods;58;railway locomotive;85;2006;6;28
0_732863_26;208;Livestock;16;road vehicle;25;2006;7;6
0_732867_19;360;Wood;22;road vehicle;27;2006;7;10
0_732872_44;695;Coal;25;road vehicle;39;2006;7;15
0_732875_8;450;Iron Ore;25;road vehicle;29;2006;7;18
1_732875_73;360;Grain;25;road vehicle;25;2006;7;18
0_732881_12;360;Wood;22;road vehicle;27;2006;7;24
0_732882_22;208;Livestock;16;road vehicle;25;2006;7;25
0_732883_56;695;Coal;25;road vehicle;39;2006;7;26
1_732885_31;3564;Goods;58;railway locomotive;85;2006;7;28
0_732895_22;360;Wood;22;road vehicle;27;2006;8;7
1_732897_46;1838;Iron Ore;60;railway locomotive;50;2006;8;9
0_732899_16;360;Grain;25;road vehicle;25;2006;8;11
1_732900_54;6731;Steel;60;electrified railway locomotive;171;2006;8;12
2_732901_46;208;Livestock;16;road vehicle;25;2006;8;13
0_732901_59;450;Iron Ore;25;road vehicle;29;2006;8;13
0_732907_56;695;Coal;25;road vehicle;39;2006;8;19
1_732908_71;359;Wood;22;road vehicle;27;2006;8;20
0_732916_30;3557;Goods;58;railway locomotive;85;2006;8;28
0_732918_68;695;Coal;25;road vehicle;39;2006;8;30
0_732921_2;360;Grain;25;road vehicle;25;2006;9;2
1_732922_61;3661;Goods;58;railway locomotive;85;2006;9;3
0_732923_37;208;Livestock;16;road vehicle;25;2006;9;4
0_732928_36;450;Iron Ore;25;road vehicle;29;2006;9;9
0_732930_35;359;Wood;22;road vehicle;27;2006;9;11
0_732933_41;1320;Mail;52;ship;46;2006;9;14
0_732936_56;359;Wood;22;road vehicle;27;2006;9;17
0_732942_68;695;Coal;25;road vehicle;39;2006;9;23
1_732943_48;208;Livestock;16;road vehicle;25;2006;9;24
0_732947_3;357;Grain;25;road vehicle;25;2006;9;28
1_732949_30;1828;Iron Ore;60;railway locomotive;50;2006;9;30
0_732950_6;4441;Steel;40;railway locomotive;171;2006;10;1
0_732954_6;695;Coal;25;road vehicle;39;2006;10;5
1_732955_13;450;Iron Ore;25;road vehicle;29;2006;10;6
0_732956_41;412;Mail;25;ship;30;2006;10;7
1_732957_66;360;Wood;22;road vehicle;27;2006;10;8
0_732960_21;3612;Goods;58;railway locomotive;85;2006;10;11
1_732962_44;208;Livestock;16;road vehicle;25;2006;10;13
0_732964_41;359;Wood;22;road vehicle;27;2006;10;15
0_732968_2;3648;Goods;58;railway locomotive;85;2006;10;19
0_732974_27;355;Grain;25;road vehicle;25;2006;10;25
0_732977_34;6847;Steel;60;electrified railway locomotive;171;2006;10;28
1_732978_6;695;Coal;25;road vehicle;39;2006;10;29
0_732981_40;208;Livestock;16;road vehicle;25;2006;11;1
1_732981_64;450;Iron Ore;25;road vehicle;29;2006;11;1
0_732983_57;360;Wood;22;road vehicle;27;2006;11;3
0_732989_59;2594;Mail;94;ship;50;2006;11;9
0_732994_49;3647;Goods;58;railway locomotive;85;2006;11;14
1_732995_16;359;Wood;22;road vehicle;27;2006;11;15
0_732998_12;688;Coal;25;road vehicle;39;2006;11;18
0_733004_11;1823;Iron Ore;60;railway locomotive;50;2006;11;24
0_733008_41;450;Iron Ore;25;road vehicle;29;2006;11;28
1_733009_48;360;Wood;22;road vehicle;27;2006;11;29
0_733010_29;350;Grain;25;road vehicle;25;2006;11;30
1_733011_17;204;Livestock;16;road vehicle;25;2006;12;1
0_733014_37;1270;Mail;50;ship;46;2006;12;4
0_733020_16;690;Coal;25;road vehicle;39;2006;12;10
1_733021_7;360;Wood;22;road vehicle;27;2006;12;11
0_733028_65;3577;Goods;58;railway locomotive;85;2006;12;18
0_733032_15;360;Grain;25;road vehicle;25;2006;12;22
1_733033_3;208;Livestock;16;road vehicle;25;2006;12;23
0_733035_7;695;Coal;25;road vehicle;39;2006;12;25
1_733035_39;360;Wood;22;road vehicle;27;2006;12;25
1_733037_21;314;Mail;19;ship;30;2006;12;27
0_733037_35;450;Iron Ore;25;road vehicle;29;2006;12;27
0_733047_18;360;Wood;22;road vehicle;27;2007;1;6
1_733049_53;1843;Iron Ore;60;railway locomotive;50;2007;1;8
0_733052_24;208;Livestock;16;road vehicle;25;2007;1;11
0_733056_13;360;Grain;25;road vehicle;25;2007;1;15
1_733057_10;695;Coal;25;road vehicle;39;2007;1;16
0_733061_30;360;Wood;22;road vehicle;27;2007;1;20
1_733064_12;450;Iron Ore;25;road vehicle;29;2007;1;23
0_733064_37;6647;Steel;60;electrified railway locomotive;171;2007;1;23
2_733065_9;2898;Mail;105;ship;50;2007;1;24
0_733070_4;4289;Steel;40;railway locomotive;171;2007;1;29
1_733070_19;699;Coal;25;road vehicle;39;2007;1;29
2_733071_48;3545;Goods;58;railway locomotive;85;2007;1;30
0_733074_51;208;Livestock;16;road vehicle;25;2007;2;2
1_733075_1;360;Wood;22;road vehicle;27;2007;2;3
0_733082_4;357;Grain;25;road vehicle;25;2007;2;10
0_733085_34;3619;Goods;58;railway locomotive;85;2007;2;13
0_733087_21;360;Wood;22;road vehicle;27;2007;2;15
0_733089_63;1245;Mail;49;ship;46;2007;2;17
1_733090_63;450;Iron Ore;25;road vehicle;29;2007;2;18
0_733092_22;695;Coal;25;road vehicle;39;2007;2;20
0_733093_47;208;Livestock;16;road vehicle;25;2007;2;21
1_733094_55;1843;Iron Ore;60;railway locomotive;50;2007;2;22
1_733105_31;699;Coal;25;road vehicle;39;2007;3;5
0_733105_59;3658;Goods;58;railway locomotive;85;2007;3;5
0_733109_16;360;Wood;22;road vehicle;27;2007;3;9
1_733109_20;355;Grain;25;road vehicle;25;2007;3;9
1_733112_65;363;Mail;22;ship;30;2007;3;12
0_733112_71;208;Livestock;16;road vehicle;25;2007;3;12
2_733114_48;7002;Steel;60;electrified railway locomotive;171;2007;3;14
0_733114_52;360;Wood;22;road vehicle;27;2007;3;14
0_733123_5;450;Iron Ore;25;road vehicle;29;2007;3;23
0_733127_34;695;Coal;25;road vehicle;39;2007;3;27
0_733130_29;3615;Goods;58;railway locomotive;85;2007;3;30
0_733133_8;208;Livestock;16;road vehicle;25;2007;4;2
0_733135_7;360;Wood;22;road vehicle;27;2007;4;4
1_733136_19;1852;Iron Ore;60;railway locomotive;50;2007;4;5
0_733140_33;2732;Mail;99;ship;50;2007;4;9
1_733140_40;356;Grain;25;road vehicle;25;2007;4;9
2_733140_43;698;Coal;25;road vehicle;39;2007;4;9
3_733140_43;360;Wood;22;road vehicle;27;2007;4;9
4_733142_31;4588;Steel;40;railway locomotive;171;2007;4;11
1_733149_56;450;Iron Ore;25;road vehicle;29;2007;4;18
0_733149_67;3604;Goods;58;railway locomotive;85;2007;4;18
0_733152_4;208;Livestock;16;road vehicle;25;2007;4;21
0_733162_38;360;Wood;22;road vehicle;27;2007;5;1
1_733162_46;695;Coal;25;road vehicle;39;2007;5;1
0_733165_33;1448;Mail;57;ship;46;2007;5;4
1_733166_34;360;Wood;22;road vehicle;27;2007;5;5
2_733167_28;7006;Steel;60;electrified railway locomotive;171;2007;5;6
1_733171_61;208;Livestock;16;road vehicle;25;2007;5;10
0_733173_8;3590;Goods;58;railway locomotive;85;2007;5;12
0_733175_35;350;Grain;25;road vehicle;25;2007;5;14
1_733176_33;450;Iron Ore;25;road vehicle;29;2007;5;15
0_733182_57;695;Coal;25;road vehicle;39;2007;5;21
1_733184_49;1841;Iron Ore;60;railway locomotive;50;2007;5;23
0_733188_29;360;Wood;22;road vehicle;27;2007;5;27
0_733190_57;208;Livestock;16;road vehicle;25;2007;5;29
0_733192_25;360;Wood;22;road vehicle;27;2007;5;31
0_733193_68;363;Mail;22;ship;30;2007;6;1
1_733194_24;3599;Goods;58;railway locomotive;85;2007;6;2
0_733205_27;450;Iron Ore;25;road vehicle;29;2007;6;13
1_733205_33;355;Grain;25;road vehicle;25;2007;6;13
2_733206_3;695;Coal;25;road vehicle;39;2007;6;14
0_733214_20;360;Wood;22;road vehicle;27;2007;6;22
1_733215_17;208;Livestock;16;road vehicle;25;2007;6;23
0_733217_69;698;Coal;25;road vehicle;39;2007;6;25
1_733218_16;360;Wood;22;road vehicle;27;2007;6;26
0_733222_46;3587;Goods;58;railway locomotive;85;2007;6;30
0_733226_13;1852;Iron Ore;60;railway locomotive;50;2007;7;4
1_733226_62;6904;Steel;60;electrified railway locomotive;171;2007;7;4
0_733230_37;356;Grain;25;road vehicle;25;2007;7;8
1_733231_69;4458;Steel;40;railway locomotive;171;2007;7;9
0_733232_4;450;Iron Ore;25;road vehicle;29;2007;7;10
2_733232_57;2898;Mail;105;ship;50;2007;7;10
0_733235_44;208;Livestock;16;road vehicle;25;2007;7;13
0_733240_11;360;Wood;22;road vehicle;27;2007;7;18
1_733241_13;698;Coal;25;road vehicle;39;2007;7;19
0_733244_7;360;Wood;22;road vehicle;27;2007;7;22
0_733251_73;3589;Goods;58;railway locomotive;85;2007;7;29
1_733253_7;698;Coal;25;road vehicle;39;2007;7;31
0_733255_27;208;Livestock;16;road vehicle;25;2007;8;2
0_733258_55;450;Iron Ore;25;road vehicle;29;2007;8;5
1_733259_45;1574;Mail;62;ship;46;2007;8;6
0_733264_4;3655;Goods;58;railway locomotive;85;2007;8;11
1_733265_1;351;Grain;25;road vehicle;25;2007;8;12
0_733266_2;360;Wood;22;road vehicle;27;2007;8;13
1_733271_15;1845;Iron Ore;60;railway locomotive;50;2007;8;18
0_733271_38;360;Wood;22;road vehicle;27;2007;8;18
0_733274_23;208;Livestock;16;road vehicle;25;2007;8;21
1_733276_23;698;Coal;25;road vehicle;39;2007;8;23
0_733276_69;6994;Steel;60;electrified railway locomotive;171;2007;8;23
0_733282_45;462;Mail;28;ship;30;2007;8;29
0_733285_32;450;Iron Ore;25;road vehicle;29;2007;9;1
0_733291_21;3628;Goods;58;railway locomotive;85;2007;9;7
1_733291_67;360;Wood;22;road vehicle;27;2007;9;7
0_733292_57;355;Grain;25;road vehicle;25;2007;9;8
1_733293_59;690;Coal;25;road vehicle;39;2007;9;9
0_733294_34;208;Livestock;16;road vehicle;25;2007;9;10
0_733297_29;360;Wood;22;road vehicle;27;2007;9;13
0_733309_16;3606;Goods;58;railway locomotive;85;2007;9;25
1_733310_67;3339;Mail;121;ship;50;2007;9;26
0_733311_33;697;Coal;25;road vehicle;39;2007;9;27
2_733312_9;450;Iron Ore;25;road vehicle;29;2007;9;28
1_733314_45;208;Livestock;16;road vehicle;25;2007;9;30
0_733315_13;4511;Steel;40;railway locomotive;171;2007;10;1
0_733318_67;1839;Iron Ore;60;railway locomotive;50;2007;10;4
1_733319_24;360;Wood;22;road vehicle;27;2007;10;5
0_733323_20;360;Wood;22;road vehicle;27;2007;10;9
1_733324_24;354;Grain;25;road vehicle;25;2007;10;10
0_733328_70;695;Coal;25;road vehicle;39;2007;10;14
0_733332_52;3638;Goods;58;railway locomotive;85;2007;10;18
1_733333_41;208;Livestock;16;road vehicle;25;2007;10;19
0_733338_60;450;Iron Ore;25;road vehicle;29;2007;10;24
0_733340_26;1371;Mail;54;ship;46;2007;10;26
0_733343_53;6939;Steel;60;electrified railway locomotive;171;2007;10;29
0_733345_15;360;Wood;22;road vehicle;27;2007;10;31
0_733349_11;360;Wood;22;road vehicle;27;2007;11;4
0_733353_29;690;Coal;25;road vehicle;39;2007;11;8
0_733354_58;353;Grain;25;road vehicle;25;2007;11;9
1_733355_46;208;Livestock;16;road vehicle;25;2007;11;10
0_733359_53;3614;Goods;58;railway locomotive;85;2007;11;14
1_733361_17;1852;Iron Ore;60;railway locomotive;50;2007;11;16
0_733363_27;429;Mail;26;ship;30;2007;11;18
0_733365_65;697;Coal;25;road vehicle;39;2007;11;20
0_733367_54;450;Iron Ore;25;road vehicle;29;2007;11;22
0_733371_6;360;Wood;22;road vehicle;27;2007;11;26
1_733373_12;3651;Goods;58;railway locomotive;85;2007;11;28
0_733374_67;208;Livestock;16;road vehicle;25;2007;11;29
0_733379_2;359;Grain;25;road vehicle;25;2007;12;4
1_733382_7;360;Wood;22;road vehicle;27;2007;12;7
0_733390_24;695;Coal;25;road vehicle;39;2007;12;15
1_733391_13;2898;Mail;105;ship;50;2007;12;16
1_733394_31;450;Iron Ore;25;road vehicle;29;2007;12;19
2_733395_20;208;Livestock;16;road vehicle;25;2007;12;20
0_733395_27;3133;Livestock;50;electrified railway locomotive;124;2007;12;20
0_733396_71;360;Wood;22;road vehicle;27;2007;12;21
0_733401_3;696;Coal;25;road vehicle;39;2007;12;26
0_733403_61;359;Grain;25;road vehicle;25;2007;12;28
1_733406_19;1845;Iron Ore;60;railway locomotive;50;2007;12;31
0_733407_6;6271;Grain;90;electrified railway locomotive;124;2008;1;1
1_733407_72;360;Wood;22;road vehicle;27;2008;1;1
0_733412_5;4425;Steel;40;railway locomotive;171;2008;1;6
0_733414_16;208;Livestock;16;road vehicle;25;2008;1;8
1_733414_53;3581;Goods;58;railway locomotive;85;2008;1;8
0_733416_11;1295;Mail;51;ship;46;2008;1;10
0_733421_8;450;Iron Ore;25;road vehicle;29;2008;1;15
1_733422_51;3629;Goods;58;railway locomotive;85;2008;1;16
0_733422_62;360;Wood;22;road vehicle;27;2008;1;16
0_733425_36;695;Coal;25;road vehicle;39;2008;1;19
0_733428_68;6756;Steel;60;electrified railway locomotive;171;2008;1;22
0_733431_3;355;Grain;25;road vehicle;25;2008;1;25
1_733433_34;3201;Livestock;50;electrified railway locomotive;124;2008;1;27
0_733433_40;208;Livestock;16;road vehicle;25;2008;1;27
0_733435_29;360;Wood;22;road vehicle;27;2008;1;29
1_733436_15;696;Coal;25;road vehicle;39;2008;1;30
2_733444_25;446;Mail;27;ship;30;2008;2;7
1_733446_29;3655;Goods;58;railway locomotive;85;2008;2;9
0_733446_41;6371;Grain;90;electrified railway locomotive;124;2008;2;9
1_733447_59;450;Iron Ore;25;road vehicle;29;2008;2;10
0_733448_53;360;Wood;22;road vehicle;27;2008;2;11
0_733454_39;1839;Iron Ore;60;railway locomotive;50;2008;2;17
1_733455_21;359;Grain;25;road vehicle;25;2008;2;18
0_733456_9;208;Livestock;16;road vehicle;25;2008;2;19
0_733460_48;695;Coal;25;road vehicle;39;2008;2;23
2_733461_20;360;Wood;22;road vehicle;27;2008;2;24
1_733462_18;3662;Goods;58;railway locomotive;85;2008;2;25
1_733471_27;695;Coal;25;road vehicle;39;2008;3;5
0_733471_41;3198;Livestock;50;electrified railway locomotive;124;2008;3;5
2_733472_11;2842;Mail;103;ship;50;2008;3;6
0_733474_36;450;Iron Ore;25;road vehicle;29;2008;3;8
0_733476_10;360;Wood;22;road vehicle;27;2008;3;10
1_733476_13;208;Livestock;16;road vehicle;25;2008;3;10
0_733483_3;355;Grain;25;road vehicle;25;2008;3;17
1_733484_39;3618;Goods;58;railway locomotive;85;2008;3;18
2_733486_2;6358;Grain;90;electrified railway locomotive;124;2008;3;20
0_733486_56;4564;Steel;40;railway locomotive;171;2008;3;20
1_733487_11;360;Wood;22;road vehicle;27;2008;3;21
0_733493_69;3654;Goods;58;railway locomotive;85;2008;3;27
0_733495_9;208;Livestock;16;road vehicle;25;2008;3;29
3_733495_60;695;Coal;25;road vehicle;39;2008;3;29
1_733495_67;1860;Iron Ore;60;railway locomotive;50;2008;3;29
2_733496_26;6816;Steel;60;electrified railway locomotive;171;2008;3;30
0_733496_65;1245;Mail;49;ship;46;2008;3;30
0_733502_1;360;Wood;22;road vehicle;27;2008;4;5
0_733506_4;450;Iron Ore;25;road vehicle;29;2008;4;9
1_733506_39;695;Coal;25;road vehicle;39;2008;4;9
0_733509_48;3196;Livestock;50;electrified railway locomotive;124;2008;4;12
0_733513_2;360;Wood;22;road vehicle;27;2008;4;16
1_733513_68;354;Grain;25;road vehicle;25;2008;4;16
2_733514_56;208;Livestock;16;road vehicle;25;2008;4;17
0_733516_16;3656;Goods;58;railway locomotive;85;2008;4;19
0_733519_67;429;Mail;26;ship;30;2008;4;22
0_733527_66;360;Wood;22;road vehicle;27;2008;4;30
0_733533_38;3612;Goods;58;railway locomotive;85;2008;5;6
1_733534_20;12722;Grain;180;electrified railway locomotive;124;2008;5;7
0_733534_72;450;Iron Ore;25;road vehicle;29;2008;5;7
2_733535_38;695;Coal;25;road vehicle;39;2008;5;8
0_733537_27;360;Grain;25;road vehicle;25;2008;5;10
0_733538_67;360;Wood;22;road vehicle;27;2008;5;11
0_733540_59;204;Livestock;16;road vehicle;25;2008;5;13
1_733543_34;697;Coal;25;road vehicle;39;2008;5;16
0_733544_33;1832;Iron Ore;60;railway locomotive;50;2008;5;17
1_733553_49;2401;Mail;87;ship;50;2008;5;26
0_733553_57;360;Wood;22;road vehicle;27;2008;5;26
2_733555_12;3616;Goods;58;railway locomotive;85;2008;5;28
0_733556_57;3197;Livestock;50;electrified railway locomotive;124;2008;5;29
0_733561_49;450;Iron Ore;25;road vehicle;29;2008;6;3
1_733562_31;356;Grain;25;road vehicle;25;2008;6;4
0_733563_19;208;Livestock;16;road vehicle;25;2008;6;5
0_733564_58;360;Wood;22;road vehicle;27;2008;6;6
1_733565_15;3660;Goods;58;railway locomotive;85;2008;6;7
1_733572_33;695;Coal;25;road vehicle;39;2008;6;14
0_733574_10;12704;Grain;180;electrified railway locomotive;124;2008;6;16
0_733578_46;696;Coal;25;road vehicle;39;2008;6;20
1_733578_47;1346;Mail;53;ship;46;2008;6;20
2_733579_48;360;Wood;22;road vehicle;27;2008;6;21
0_733583_23;208;Livestock;16;road vehicle;25;2008;6;25
1_733585_71;1853;Iron Ore;60;railway locomotive;50;2008;6;27
0_733586_32;6737;Steel;60;electrified railway locomotive;171;2008;6;28
0_733588_26;450;Iron Ore;25;road vehicle;29;2008;6;30
0_733590_13;355;Grain;25;road vehicle;25;2008;7;2
0_733594_21;3654;Goods;58;railway locomotive;85;2008;7;6
1_733594_64;3200;Livestock;50;electrified railway locomotive;124;2008;7;6
2_733595_44;4340;Steel;40;railway locomotive;171;2008;7;7
0_733597_20;360;Wood;22;road vehicle;27;2008;7;9
1_733601_47;379;Mail;23;ship;30;2008;7;13
0_733602_19;208;Livestock;16;road vehicle;25;2008;7;14
0_733605_39;360;Wood;22;road vehicle;27;2008;7;17
0_733607_45;695;Coal;25;road vehicle;39;2008;7;19
0_733610_63;3638;Goods;58;railway locomotive;85;2008;7;22
0_733613_58;695;Coal;25;road vehicle;39;2008;7;25
1_733614_0;12699;Grain;180;electrified railway locomotive;124;2008;7;26
2_733614_31;358;Grain;25;road vehicle;25;2008;7;26
3_733615_3;450;Iron Ore;25;road vehicle;29;2008;7;27
0_733621_15;208;Livestock;16;road vehicle;25;2008;8;2
0_733623_13;360;Wood;22;road vehicle;27;2008;8;4
0_733630_73;1844;Iron Ore;60;railway locomotive;50;2008;8;11
1_733631_67;3654;Goods;58;railway locomotive;85;2008;8;12
0_733632_70;360;Wood;22;road vehicle;27;2008;8;13
2_733632_71;3203;Livestock;50;electrified railway locomotive;124;2008;8;13
0_733636_40;6990;Steel;60;electrified railway locomotive;171;2008;8;17
0_733640_41;2815;Mail;102;ship;50;2008;8;21
1_733641_54;450;Iron Ore;25;road vehicle;29;2008;8;22
0_733642_13;355;Grain;25;road vehicle;25;2008;8;23
2_733642_57;695;Coal;25;road vehicle;39;2008;8;23
1_733643_1;208;Livestock;16;road vehicle;25;2008;8;24
0_733648_70;695;Coal;25;road vehicle;39;2008;8;29
1_733649_6;360;Wood;22;road vehicle;27;2008;8;30
2_733650_44;3614;Goods;58;railway locomotive;85;2008;8;31
0_733653_64;12705;Grain;180;electrified railway locomotive;124;2008;9;3
0_733658_61;360;Wood;22;road vehicle;27;2008;9;8
0_733663_5;208;Livestock;16;road vehicle;25;2008;9;13
0_733666_67;1168;Mail;46;ship;46;2008;9;16
0_733668_31;450;Iron Ore;25;road vehicle;29;2008;9;18
2_733669_49;355;Grain;25;road vehicle;25;2008;9;19
1_733670_5;3662;Goods;58;railway locomotive;85;2008;9;20
3_733671_4;3200;Livestock;50;electrified railway locomotive;124;2008;9;21
1_733674_73;360;Wood;22;road vehicle;27;2008;9;24
0_733675_65;1852;Iron Ore;60;railway locomotive;50;2008;9;25
1_733677_24;4512;Steel;40;railway locomotive;171;2008;9;27
0_733677_69;695;Coal;25;road vehicle;39;2008;9;27
0_733682_21;3662;Goods;58;railway locomotive;85;2008;10;2
0_733684_8;695;Coal;25;road vehicle;39;2008;10;4
